ID,Observer,Affiliation,State,city,Zipcode,Date_Collected,Date_Sampled,Date_Processed,Method,Type,Sex,OE_Status,Personnel_initials,Notes,UGA_MyId,Email,ObserverNotes,site,Region,Time Period,Phase (based_on date_sampled),Infection Status,City+State,Latitude_city_based,Longitude_city_based,Latitude_Zip_based,Longitude_Zip_based,Day Sampled,Month Sampled,Year Sampled,Day Of week,Breeding Range,Hot Volunteer?
31535,,,CA,Venice,90291,2015,11/15/2015,1/11/2016,Tape,L,M,3,HAS,Excellent,simsstu,,,,West,,3,1,"Venice, CA",33.991745,-118.4626083,33.99420929,-118.4632797,15,11,2015,Sun,Western,Hot
31536,,,CA,Venice,90291,2015,11/17/2015,1/11/2016,Tape,L,M,3,HAS,Looks good (small),simsstu,,,,West,,Between Phases,1,"Venice, CA",33.991745,-118.4626083,33.99420929,-118.4632797,17,11,2015,Tue,Western,Hot
31537,,,CA,Venice,90291,2015,11/17/2015,1/11/2016,Tape,L,M,3,HAS,Found partly dry on lawn,simsstu,,,,West,,Between Phases,1,"Venice, CA",33.991745,-118.4626083,33.99420929,-118.4632797,17,11,2015,Tue,Western,Hot
31538,,,CA,Venice,90291,2015,12/10/2015,1/11/2016,Tape,L,M,3,HAS,Great!,simsstu,,,,West,,4,1,"Venice, CA",33.991745,-118.4626083,33.99420929,-118.4632797,10,12,2015,Thu,Western,Hot
31539,,,CA,Venice,90291,2015,12/10/2015,1/11/2016,Tape,L,F,3,HAS,Great!,simsstu,,,,West,,4,1,"Venice, CA",33.991745,-118.4626083,33.99420929,-118.4632797,10,12,2015,Thu,Western,Hot
31540,,,CA,Venice,90291,2015,12/10/2015,1/11/2016,Tape,L,M,3,HAS,"Wings warped, cant fly",simsstu,,,,West,,4,1,"Venice, CA",33.991745,-118.4626083,33.99420929,-118.4632797,10,12,2015,Thu,Western,Hot
31541,,,CA,Venice,90291,2015,12/13/2015,1/11/2016,Tape,L,M,3,HAS,Small but good,simsstu,,,,West,,4,1,"Venice, CA",33.991745,-118.4626083,33.99420929,-118.4632797,13,12,2015,Sun,Western,Hot
31542,,,CA,Anaheim,92807,2015,10/11/2015,1/11/2016,Tape,E,F,0,HAS,0,simsstu,,,,West,,3,0,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,11,10,2015,Sun,Western,All Good
31543,,,CA,Anaheim,92807,9/15/2015,10/13/2015,1/11/2016,Tape,E,M,0,HAS,0,simsstu,,,,West,,3,0,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,13,10,2015,Tue,Western,All Good
31544,,,CA,Anaheim,92807,9/15/2015,10/13/2015,1/11/2016,Tape,E,F,0,HAS,0,simsstu,,,,West,,3,0,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,13,10,2015,Tue,Western,All Good
31545,,,CA,Anaheim,92807,9/15/2015,10/13/2015,1/11/2016,Tape,E,M,3,HAS,0,simsstu,,,,West,,3,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,13,10,2015,Tue,Western,All Good
31546,,,CA,Anaheim,92807,9/15/2015,10/14/2015,1/11/2016,Tape,E,M,0,HAS,0,simsstu,,,,West,,3,0,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,14,10,2015,Wed,Western,All Good
31547,,,CA,Anaheim,92807,9/15/2015,10/17/2015,1/11/2016,Tape,E,M,0,HAS,0,simsstu,,,,West,,3,0,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,17,10,2015,Sat,Western,All Good
31548,,,CA,Anaheim,92807,9/15/2015,10/17/2015,1/11/2016,Tape,E,F,0,HAS,0,simsstu,,,,West,,3,0,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,17,10,2015,Sat,Western,All Good
31549,,,CA,Anaheim,92807,10/2/2015,10/31/2015,1/11/2016,Tape,E,M,3,HAS,0,simsstu,,,,West,,3,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,31,10,2015,Sat,Western,All Good
31550,,,CA,Anaheim,92807,10/2/2015,11/5/2015,1/11/2016,Tape,E,M,3,HAS,0,simsstu,,,,West,,3,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,5,11,2015,Thu,Western,All Good
31551,,,CA,Anaheim,92807,10/2/2015,11/10/2015,1/11/2016,Tape,E,M,3,HAS,0,simsstu,,,,West,,3,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,10,11,2015,Tue,Western,All Good
31552,,,CA,Anaheim,92807,10/2/2015,11/10/2015,1/11/2016,Tape,E,F,3,HAS,0,simsstu,,,,West,,3,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,10,11,2015,Tue,Western,All Good
31553,,,CA,Anaheim,92807,10/2/2015,11/19/2015,1/11/2016,Tape,E,M,3,HAS,0,simsstu,,,,West,,Between Phases,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,19,11,2015,Thu,Western,All Good
31554,,,CA,Anaheim,92807,10/2/2015,11/19/2015,1/11/2016,Tape,E,F,3,HAS,0,simsstu,,,,West,,Between Phases,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,19,11,2015,Thu,Western,All Good
31555,,,CA,Anaheim,92807,10/2/2015,11/21/2015,1/11/2016,Tape,E,F,3,HAS,0,simsstu,,,,West,,Between Phases,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,21,11,2015,Sat,Western,All Good
31556,,,CA,Anaheim,92807,10/2/2015,11/23/2015,1/11/2016,Tape,E,F,3,HAS,0,simsstu,,,,West,,Between Phases,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,23,11,2015,Mon,Western,All Good
31557,,,CA,Anaheim,92807,10/2/2015,11/23/2015,1/11/2016,Tape,E,F,3,HAS,0,simsstu,,,,West,,Between Phases,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,23,11,2015,Mon,Western,All Good
31558,,,CA,Anaheim,92807,10/2/2015,11/23/2015,1/11/2016,Tape,E,M,3,HAS,0,simsstu,,,,West,,Between Phases,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,23,11,2015,Mon,Western,All Good
31559,,,CA,Anaheim,92807,10/2/2015,11/23/2015,1/11/2016,Tape,E,M,3,HAS,0,simsstu,,,,West,,Between Phases,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,23,11,2015,Mon,Western,All Good
31560,,,CA,Anaheim,92807,10/2/2015,11/24/2015,1/11/2016,Tape,E,M,1,HAS,0,simsstu,,,,West,,Between Phases,0,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,24,11,2015,Tue,Western,All Good
31561,,,CA,Anaheim,92807,10/2/2015,11/24/2015,1/11/2016,Tape,E,F,3,HAS,0,simsstu,,,,West,,Between Phases,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,24,11,2015,Tue,Western,All Good
31562,,,CA,Anaheim,92807,10/2/2015,11/24/2015,1/11/2016,Tape,E,F,3,HAS,0,simsstu,,,,West,,Between Phases,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,24,11,2015,Tue,Western,All Good
31563,,,CA,Anaheim,92807,10/2/2015,11/24/2015,1/11/2016,Tape,E,F,3,HAS,eggs are removed from my milkweed and sanitized. Eggs are kept in enclosure through all stages and then released,simsstu,,,,West,,Between Phases,1,"Anaheim, CA",33.83275986,-117.9157181,33.84999466,-117.7892685,24,11,2015,Tue,Western,All Good
31564,,,CA,Buelton,93427,12/8/2015,2015,1/11/2016,Tape,A,F,0,HAS,VAFB,simsstu,,,,West,,2,0,"Buelton, CA",34.61410904,-120.1933365,34.64994049,-120.2344742,7,7,2015,Fri,Western,All Good
31565,,,CA,Buelton,93427,12/8/2015,2015,1/11/2016,Tape,A,F,1,HAS,VAFB,simsstu,,,,West,,2,0,"Buelton, CA",34.61410904,-120.1933365,34.64994049,-120.2344742,7,7,2015,Fri,Western,All Good
31566,,,CA,Buelton,93427,12/8/2015,2015,1/11/2016,Tape,A,M,3,HAS,VAFB,simsstu,,,,West,,2,1,"Buelton, CA",34.61410904,-120.1933365,34.64994049,-120.2344742,7,7,2015,Fri,Western,All Good
31567,,,CA,Buelton,93427,12/8/2015,2015,1/11/2016,Tape,A,M,1,HAS,VAFB,simsstu,,,,West,,2,0,"Buelton, CA",34.61410904,-120.1933365,34.64994049,-120.2344742,7,7,2015,Fri,Western,All Good
31568,,,CA,Buelton,93427,12/8/2015,2015,1/11/2016,Tape,A,F,2,HAS,VAFB,simsstu,,,,West,,2,0,"Buelton, CA",34.61410904,-120.1933365,34.64994049,-120.2344742,7,7,2015,Fri,Western,All Good
31569,,,CA,Buelton,93427,12/8/2015,2015,1/11/2016,Tape,A,M,1,HAS,VAFB,simsstu,,,,West,,2,0,"Buelton, CA",34.61410904,-120.1933365,34.64994049,-120.2344742,7,7,2015,Fri,Western,All Good
31570,,,CA,Buelton,93427,12/8/2015,2015,1/11/2016,Tape,A,M,2,HAS,VAFB,simsstu,,,,West,,2,0,"Buelton, CA",34.61410904,-120.1933365,34.64994049,-120.2344742,7,7,2015,Fri,Western,All Good
31571,,,CA,Buelton,93427,12/8/2015,2015,1/11/2016,Tape,A,F,2,HAS,VAFB,simsstu,,,,West,,2,0,"Buelton, CA",34.61410904,-120.1933365,34.64994049,-120.2344742,7,7,2015,Fri,Western,All Good
31572,,,CA,Buelton,93427,12/9/2015,12/9/2015,1/11/2016,Tape,A,,0,HAS,collected at chrysalis,simsstu,,,,West,,4,0,"Buelton, CA",34.61410904,-120.1933365,34.64994049,-120.2344742,9,12,2015,Wed,Western,All Good
31573,,,CA,Buelton,93427,12/9/2015,12/9/2015,1/11/2016,Tape,A,,1,HAS,collected at chrysalis,simsstu,,,,West,,4,0,"Buelton, CA",34.61410904,-120.1933365,34.64994049,-120.2344742,9,12,2015,Wed,Western,All Good
31574,,,CA,Los Angeles,90007,10/25/2014,10/25/2014,1/14/2016,Tape,A,M,3,HAS,64371 Burney,simsstu,,,,West,,3,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,25,10,2014,Sat,Western,All Good
31575,,,CA,Los Angeles,90007,10/25/2014,10/25/2014,1/14/2016,Tape,A,M,3,HAS,64372 Amber,simsstu,,,,West,,3,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,25,10,2014,Sat,Western,All Good
31576,,,CA,Los Angeles,90007,10/25/2014,10/25/2014,1/14/2016,Tape,A,F,1,HAS,64373 Amber,simsstu,,,,West,,3,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,25,10,2014,Sat,Western,All Good
31577,,,CA,Los Angeles,90007,2/21/2015,2/21/2015,1/14/2016,Tape,A,F,1,HAS,64404 Sue Miolacio,simsstu,,,,West,,4,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,21,2,2015,Sat,Western,All Good
31578,,,CA,Los Angeles,90007,2/21/2015,2/21/2015,1/14/2016,Tape,A,M,0,HAS,64425 Aly,simsstu,,,,West,,4,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,21,2,2015,Sat,Western,All Good
31579,,,CA,Los Angeles,90007,10/25/2014,10/25/2014,1/14/2016,Tape,A,M,1,HAS,64358 Maddie,simsstu,,,,West,,3,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,25,10,2014,Sat,Western,All Good
31580,,,CA,Los Angeles,90007,10/25/2014,10/25/2014,1/14/2016,Tape,A,M,3,HAS,64356 Sho,simsstu,,,,West,,3,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,25,10,2014,Sat,Western,All Good
31581,,,CA,Los Angeles,90007,10/25/2014,10/25/2014,1/14/2016,Tape,A,M,1,HAS,64357 sho,simsstu,,,,West,,3,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,25,10,2014,Sat,Western,All Good
31582,,,CA,Los Angeles,90007,10/25/2014,10/25/2014,1/14/2016,Tape,A,F,2,HAS,64370 david,simsstu,,,,West,,3,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,25,10,2014,Sat,Western,All Good
31583,,,CA,Los Angeles,90007,11/22/2014,11/22/2014,1/14/2016,Tape,A,F,3,HAS,64369 Felipe,simsstu,,,,West,,Between Phases,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,22,11,2014,Sat,Western,All Good
31584,,,CA,Los Angeles,90007,10/24/2014,10/24/2014,1/14/2016,Tape,A,F,2,HAS,64326,simsstu,,,,West,,3,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,24,10,2014,Fri,Western,All Good
31585,,,CA,Los Angeles,90007,2/8/2015,2/8/2015,1/14/2016,Tape,A,M,3,HAS,64351 Jax,simsstu,,,,West,,4,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,8,2,2015,Sun,Western,All Good
31586,,,CA,Los Angeles,90007,10/25/2014,10/25/2014,1/14/2016,Tape,A,F,0,HAS,64352 Elizabeth,simsstu,,,,West,,3,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,25,10,2014,Sat,Western,All Good
31587,,,CA,Los Angeles,90007,10/25/2014,10/25/2014,1/14/2016,Tape,A,F,1,HAS,Karen 64353,iay80021,,,,West,,3,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,25,10,2014,Sat,Western,All Good
31588,,,CA,Los Angeles,90007,11/19/2014,11/19/2014,1/14/2016,Tape,A,M,3,HAS,Maddie 64316,iay80021,,,,West,,Between Phases,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,19,11,2014,Wed,Western,All Good
31589,,,CA,Los Angeles,90007,11/23/2014,11/23/2014,1/14/2016,Tape,A,M,2,HAS,Kevin 64317,iay80021,,,,West,,Between Phases,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,23,11,2014,Sun,Western,All Good
31590,,,CA,Los Angeles,90007,10/25/2014,10/25/2014,1/14/2016,Tape,A,M,3,HAS,Lindsay 64364,iay80021,,,,West,,3,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,25,10,2014,Sat,Western,All Good
31591,,,CA,Los Angeles,90007,11/19/2014,11/19/2014,1/14/2016,Tape,A,M,2,HAS,Ordenana 64318,iay80021,,,,West,,Between Phases,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,19,11,2014,Wed,Western,All Good
31592,,,CA,Los Angeles,90007,12/13/2014,12/13/2014,1/14/2016,Tape,A,M,3,HAS,? 64357,iay80021,,,,West,,4,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,13,12,2014,Sat,Western,All Good
31593,,,CA,Los Angeles,90007,11/19/2014,11/19/2014,1/14/2016,Tape,A,M,1,HAS,Maddie 64319,iay80021,,,,West,,Between Phases,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,19,11,2014,Wed,Western,All Good
31594,,,CA,Los Angeles,90007,1/4/2015,1/4/2015,1/14/2016,Tape,A,,3,HAS,Daniel 64361,iay80021,,,,West,,4,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,4,1,2015,Sun,Western,All Good
31595,,,CA,Los Angeles,90007,10/25/2015,10/25/2015,1/14/2016,Tape,A,M,3,HAS,Anna 64302,iay80021,,,,West,,3,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,25,10,2015,Sun,Western,All Good
31596,,,CA,Los Angeles,90007,10/25/2015,10/25/2015,1/14/2016,Tape,A,F,3,HAS,Alex 64303,iay80021,,,,West,,3,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,25,10,2015,Sun,Western,All Good
31597,,,CA,Los Angeles,90007,2/2/2015,2/2/2015,1/14/2016,Tape,A,M,0,HAS,Maddie 64415,iay80021,,,,West,,4,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,2,2,2015,Mon,Western,All Good
31598,,,CA,Los Angeles,90007,2/2/2015,2/2/2015,1/14/2016,Tape,A,M,2,HAS,Maddie 64418,iay80021,,,,West,,4,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,2,2,2015,Mon,Western,All Good
31599,,,CA,Los Angeles,90007,3/7/2015,3/7/2015,1/14/2016,Tape,A,M,1,HAS,Felipe 64413,iay80021,,,,West,,Between Phases,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,7,3,2015,Sat,Western,All Good
31600,,,CA,Los Angeles,90007,1/18/2015,1/18/2015,1/14/2016,Tape,A,M,3,HAS,64409,iay80021,,,,West,,4,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,18,1,2015,Sun,Western,All Good
31601,,,CA,Los Angeles,90007,11/29/2014,11/29/2014,1/14/2016,Tape,A,M,3,HAS,Allison 64395,iay80021,,,,West,,Between Phases,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,29,11,2014,Sat,Western,All Good
31602,,,CA,Los Angeles,90007,11/29/2014,11/29/2014,1/14/2016,Tape,A,,0,HAS,Allison 64390,iay80021,,,,West,,Between Phases,0,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,29,11,2014,Sat,Western,All Good
31603,,,CA,Los Angeles,90007,1/18/2015,1/18/2015,1/14/2016,Tape,A,M,3,HAS,64377,iay80021,,,,West,,4,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,18,1,2015,Sun,Western,All Good
31604,,,CA,Los Angeles,90007,10/25/2014,10/25/2014,1/14/2016,Tape,A,F,3,HAS,0,iay80021,,,,West,,3,1,"Los Angeles, CA",34.05348969,-118.2453232,34.02779007,-118.2851028,25,10,2014,Sat,Western,All Good
31605,,,CA,Laguna Beach,92651,8/15/2015,2015,1/20/2016,Tape,L,F,1,HAS,Healthy,simsstu,,,,West,,2,0,"Laguna Beach, CA",33.54536057,-117.7815323,33.55882263,-117.7728348,7,7,2015,Fri,Western,All Good
31606,,,CA,Seal Beach,90740,7/20/2015,8/3/2015,1/14/2016,Tape,L,F,3,IY,"""55309""- Big, Beautiful, slow to fly",iay80021,,,,West,,2,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,3,8,2015,Mon,Western,Hot
31607,,,CA,Seal Beach,90740,7/15/2015,8/5/2015,1/14/2016,Tape,L,F,3,IY,WING: 55mm SF,iay80021,,,,West,,2,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,5,8,2015,Wed,Western,Hot
31608,,,CA,Seal Beach,90740,7/20/2015,8/7/2015,1/14/2016,Tape,L,F,3,IY,WING: 50mm SF...31,iay80021,,,,West,,2,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,7,8,2015,Fri,Western,Hot
31609,,,CA,Seal Beach,90740,7/20/2015,8/8/2015,1/14/2016,Tape,L,M,3,IY,WING: 51mm IF...312,iay80021,,,,West,,2,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,8,8,2015,Sat,Western,Hot
31610,,,CA,Seal Beach,90740,7/20/2015,8/9/2015,1/14/2016,Tape,L,M,3,IY,WING: 52mm SF...313,iay80021,,,,West,,2,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,9,8,2015,Sun,Western,Hot
31611,,,CA,Seal Beach,90740,7/20/2015,8/10/2015,1/14/2016,Tape,L,M,3,IY,WING: 48mm IF...314,iay80021,,,,West,,2,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,10,8,2015,Mon,Western,Hot
31612,,,CA,Seal Beach,90740,7/22/2015,8/10/2015,1/14/2016,Tape,L,F,3,IY,WING: 50mm IF...315,iay80021,,,,West,,2,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,10,8,2015,Mon,Western,Hot
31613,,,CA,Seal Beach,90740,7/27/2015,8/17/2015,1/14/2016,Tape,L,M,3,IY,WING: 54mm IF...316,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,17,8,2015,Mon,Western,Hot
31614,,,CA,Seal Beach,90740,7/27/2015,8/17/2015,1/14/2016,Tape,L,M,3,IY,WING: 52mm IF...317,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,17,8,2015,Mon,Western,Hot
31615,,,CA,Seal Beach,90740,8/13/2015,8/23/2015,1/14/2016,Tape,L,M,3,IY,WING: 50mm IF...318,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,23,8,2015,Sun,Western,Hot
31616,,,CA,Seal Beach,90740,8/1/2015,8/25/2015,1/14/2016,Tape,L,M,3,IY,WING: 49mm SF...319,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,25,8,2015,Tue,Western,Hot
31617,,,CA,Seal Beach,90740,8/7/2015,8/28/2015,1/14/2016,Tape,L,M,3,IY,WING: 52mm IF...320,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,28,8,2015,Fri,Western,Hot
31618,,,CA,Seal Beach,90740,8/14/2015,9/1/2015,1/14/2016,Tape,L,F,3,IY,52mm IF...321,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,1,9,2015,Tue,Western,Hot
31619,,,CA,Seal Beach,90740,8/14/2015,9/2/2015,1/14/2016,Tape,L,M,3,IY,52 mm...322,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,2,9,2015,Wed,Western,Hot
31620,,,CA,Seal Beach,90740,8/18/2015,9/5/2015,1/14/2016,Tape,L,F,3,IY,55 mm...323,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,5,9,2015,Sat,Western,Hot
31621,,,CA,Seal Beach,90740,8/18/2015,9/6/2015,1/14/2016,Tape,L,F,3,IY,50 mm...324,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,6,9,2015,Sun,Western,Hot
31622,,,CA,Seal Beach,90740,8/18/2015,9/6/2015,1/14/2016,Tape,L,M,3,IY,51mm...325,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,6,9,2015,Sun,Western,Hot
31623,,,CA,Seal Beach,90740,8/20/2015,9/7/2015,1/14/2016,Tape,L,F,3,IY,51mm...326,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,7,9,2015,Mon,Western,Hot
31624,,,CA,Seal Beach,90740,8/20/2015,9/8/2015,1/14/2016,Tape,L,M,3,IY,49mm...327,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,8,9,2015,Tue,Western,Hot
31625,,,CA,Seal Beach,90740,8/1/2015,9/18/2015,1/14/2016,Tape,L,F,3,IY,50mm...328,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,18,9,2015,Fri,Western,Hot
31626,,,CA,Seal Beach,90740,9/1/2015,10/4/2015,1/14/2016,Tape,L,F,3,IY,53mm...329,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,4,10,2015,Sun,Western,Hot
31627,,,CA,Seal Beach,90740,9/1/2015,10/5/2015,1/14/2016,Tape,L,F,3,IY,50mm...330,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,5,10,2015,Mon,Western,Hot
31628,,,CA,Seal Beach,90740,9/1/2015,10/5/2015,1/14/2016,Tape,L,F,3,IY,52mm...331,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,5,10,2015,Mon,Western,Hot
31629,,,CA,Seal Beach,90740,9/1/2015,10/15/2015,1/14/2016,Tape,L,F,3,IY,54mm...332,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,15,10,2015,Thu,Western,Hot
31630,,,CA,Seal Beach,90740,9/1/2015,10/16/2015,1/14/2016,Tape,L,M,3,IY,54mm...333,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,16,10,2015,Fri,Western,Hot
31631,,,CA,Seal Beach,90740,9/1/2015,10/16/2015,1/14/2016,Tape,L,M,3,IY,55mm...334,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,16,10,2015,Fri,Western,Hot
31632,,,CA,Seal Beach,90740,9/1/2015,10/16/2015,1/14/2016,Tape,L,F,3,IY,55mm...335,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,16,10,2015,Fri,Western,Hot
31633,,,CA,Seal Beach,90740,9/1/2015,10/16/2015,1/14/2016,Tape,L,F,3,IY,55mm...336,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,16,10,2015,Fri,Western,Hot
31634,,,CA,Seal Beach,90740,9/1/2015,10/17/2015,1/14/2016,Tape,L,M,3,IY,54mm...337,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,17,10,2015,Sat,Western,Hot
31635,,,CA,Seal Beach,90740,9/1/2015,10/18/2015,1/14/2016,Tape,L,F,3,IY,52mm...338,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,18,10,2015,Sun,Western,Hot
31636,,,CA,Seal Beach,90740,9/1/2015,10/18/2015,1/14/2016,Tape,L,M,3,IY,54mm...339,iay80021,,,,West,,3,1,"Seal Beach, CA",33.74256134,-118.1051712,33.75501251,-118.071228,18,10,2015,Sun,Western,Hot
31637,,,CA,Santa Ana,92701,5/1/2015,5/27/2015,1/14/2016,Tape,L,M,3,IY,0,iay80021,,,,West,,1,1,"Santa Ana, CA",33.74958038,-117.8742981,33.74828339,-117.8585968,27,5,2015,Wed,Western,All Good
31638,,,CA,Santa Ana,92701,5/1/2015,5/29/2015,1/14/2016,Tape,L,F,0,IY,0,iay80021,,,,West,,1,0,"Santa Ana, CA",33.74958038,-117.8742981,33.74828339,-117.8585968,29,5,2015,Fri,Western,All Good
31639,,,CA,Santa Ana,92701,5/1/2015,5/29/2015,1/14/2016,Tape,L,F,0,IY,0,iay80021,,,,West,,1,0,"Santa Ana, CA",33.74958038,-117.8742981,33.74828339,-117.8585968,29,5,2015,Fri,Western,All Good
31640,,,CA,Santa Ana,92701,4/28/2015,5/29/2015,1/14/2016,Tape,L,F,0,IY,0,iay80021,,,,West,,1,0,"Santa Ana, CA",33.74958038,-117.8742981,33.74828339,-117.8585968,29,5,2015,Fri,Western,All Good
31641,,,CA,Santa Ana,92701,4/28/2015,5/30/2015,1/14/2016,Tape,L,M,3,IY,0,iay80021,,,,West,,1,1,"Santa Ana, CA",33.74958038,-117.8742981,33.74828339,-117.8585968,30,5,2015,Sat,Western,All Good
31642,,,CA,Santa Ana,92701,4/28/2015,5/30/2015,1/14/2016,Tape,L,F,3,IY,0,iay80021,,,,West,,1,1,"Santa Ana, CA",33.74958038,-117.8742981,33.74828339,-117.8585968,30,5,2015,Sat,Western,All Good
